Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Premium
30,M,4,0,2,1600,2,Garage,2,192.0306909
19,M,2,0,4,1200,6,Garage,13,224.8411997
37,F,9,0,3,1200,2,Garage,2,204.7574865
62,F,40,4,2,1200,6,Garage,8,243.6019545
40,M,23,4,4,1200,3,Road,6,268.8268707
59,F,12,0,4,1600,4,Garage,12,239.4722721
44,F,22,8,3,1200,4,Garage,19,262.8028324
20,M,1,0,4,1600,5,Drive,7,221.9138249
49,F,4,0,0,1600,3,Garage,13,186.1618757
62,F,30,0,3,1200,4,Road,1,246.9609631
57,M,16,0,4,1200,4,Garage,1,235.2594289
64,M,45,0,3,1600,6,Drive,5,252.5032854
73,M,20,0,3,1200,3,Garage,9,231.5880817
25,F,5,4,2,1800,4,Garage,7,215.5214778
71,F,15,0,1,1200,3,Garage,12,207.4643887
75,F,29,0,1,1200,5,Garage,5,214.3878279
25,M,6,0,0,1400,2,Garage,11,180.3481823
76,F,16,0,4,1200,2,Garage,1,224.3189231
60,F,33,0,3,1600,3,Garage,3,226.6637754
76,F,11,8,1,1200,5,Road,2,251.0052519
19,M,2,0,1,1400,5,Road,5,206.780999
22,M,3,0,2,1200,4,Garage,1,194.2515469
39,F,14,0,0,1600,3,Garage,16,196.7579102
38,M,8,0,4,1200,5,Garage,14,239.845778
19,M,2,0,1,1400,5,Garage,1,183.580999
67,M,24,0,0,1200,6,Garage,19,219.602482
73,M,12,4,3,1600,2,Drive,15,249.667019
59,M,33,4,2,1400,4,Garage,5,238.6307558
61,M,34,0,3,1600,7,Garage,17,253.5321383
59,F,17,0,2,1200,6,Road,10,244.6265167
68,F,38,0,4,1200,2,Drive,7,243.1490975
73,F,3,0,4,1400,5,Garage,1,223.5928836
31,M,4,0,2,1600,5,Drive,2,212.5102192
80,F,7,0,0,1200,4,Garage,2,188.1578033
48,M,12,0,4,1200,6,Road,15,268.1893717
42,F,8,0,3,1200,2,Garage,10,211.2292359
68,M,40,0,1,1400,2,Garage,17,218.3301973
66,F,8,4,2,1200,2,Road,1,230.9784502
52,M,26,0,2,1400,3,Drive,5,226.5440235
47,M,14,0,3,1400,3,Road,9,245.9829409
61,F,36,0,4,1200,3,Garage,17,247.2536904
75,F,10,0,4,1200,4,Road,3,251.2948946
20,M,3,0,3,1600,7,Garage,6,216.3890197
61,F,27,0,0,1600,6,Garage,6,206.8326066
57,F,16,0,0,1400,5,Garage,3,196.6054297
70,M,26,8,2,1400,6,Garage,5,256.8306647
46,F,1,0,4,1200,5,Garage,8,215.9386875
64,F,16,0,0,1400,4,Garage,1,192.9568368
39,M,22,0,1,1400,2,Garage,6,200.2999328
48,F,16,0,1,1400,4,Road,1,220.6553803
25,F,2,0,4,1400,7,Garage,1,216.2627903
29,M,9,0,1,1400,5,Garage,1,198.996473
44,F,27,0,0,1200,3,Garage,5,192.73876
45,M,24,8,3,1600,7,Road,1,282.1786604
37,F,15,0,4,1400,3,Garage,12,233.0210463
75,F,24,0,4,1400,4,Garage,1,237.4693979
22,F,1,0,0,1600,5,Garage,8,171.4763063
35,M,1,0,2,1200,4,Garage,14,199.5770935
35,F,16,0,0,1200,4,Drive,1,195.3578033
80,M,43,0,1,1600,6,Garage,10,229.9247348
70,F,44,0,3,1600,5,Garage,1,235.4094457
51,M,5,0,1,1200,6,Garage,6,204.4706188
66,M,13,0,1,1200,4,Drive,9,219.1711418
35,M,13,0,1,1200,6,Road,4,227.5028898
73,M,54,0,0,1200,3,Road,12,231.9340959
34,F,11,0,0,1600,3,Garage,5,184.9310048
58,M,27,0,3,1200,2,Road,2,241.1425856
66,M,47,0,3,1200,4,Road,9,261.4527277
33,F,10,0,2,1600,3,Garage,1,200.7296996
48,M,13,0,4,1600,4,Garage,15,244.8619223
80,M,58,0,1,1200,6,Road,1,243.6802676
55,F,5,0,2,1400,4,Garage,1,202.4392312
24,M,7,0,2,1200,5,Garage,5,207.9012682
46,M,3,0,1,1200,2,Road,2,201.7103761
19,M,2,8,0,1600,7,Drive,19,227.8016191
44,F,11,0,0,1600,6,Garage,1,193.0356001
31,M,8,0,0,1600,5,Garage,11,197.2553967
55,M,16,0,3,1200,3,Garage,3,222.7379233
26,M,4,0,0,1600,6,Drive,8,198.334048
53,F,13,0,2,1400,3,Road,10,233.1512316
26,F,3,0,0,1400,3,Road,11,196.522972
35,F,9,0,4,1200,4,Garage,15,233.9548901
71,F,36,0,1,1400,5,Garage,2,214.0499003
61,M,39,0,4,1400,6,Garage,3,250.7067479
43,F,1,0,1,1200,2,Garage,18,181.1819475
22,F,2,4,0,1200,3,Garage,3,178.1053984
18,F,1,0,0,1200,6,Garage,11,173.2634845
65,M,12,0,0,1200,4,Garage,1,194.0086604
59,F,5,0,1,1200,3,Drive,3,197.9943509
33,M,2,4,0,1200,6,Garage,3,194.5910817
18,F,1,0,0,1600,6,Garage,10,173.9018949
32,M,4,0,2,1200,4,Garage,10,206.7505511
66,M,41,0,2,1400,5,Road,2,248.5061242
36,M,14,0,4,1400,5,Drive,1,242.2609199
48,M,7,0,4,1400,3,Garage,14,234.6061907
74,F,16,0,3,1200,4,Garage,4,225.7475395
50,M,8,0,1,1400,5,Garage,9,208.8120261
50,F,7,0,3,1200,6,Garage,2,219.8039757
70,F,12,0,3,1600,5,Garage,5,228.2151818
27,M,6,0,3,1200,5,Garage,18,228.010327
19,M,1,0,0,1400,3,Garage,2,162.0248133
24,M,7,8,0,1200,4,Garage,1,208.3926875
21,F,3,0,3,1400,3,Garage,2,197.6143792
19,F,1,0,0,1600,7,Garage,1,169.189775
48,F,24,0,0,1200,4,Garage,1,193.1283477
39,F,5,0,3,1200,3,Garage,3,206.6825445
30,M,7,0,4,1400,3,Garage,11,228.4461617
63,F,40,0,1,1400,6,Garage,1,215.5673773
77,M,3,0,3,1400,2,Garage,15,217.0024417
42,F,21,0,2,1200,6,Garage,2,217.1980469
20,M,1,0,1,1200,6,Drive,2,188.9063686
76,M,23,0,0,1200,4,Road,1,220.4641294
62,F,19,0,4,1600,5,Garage,3,239.3205536
66,M,33,0,4,1600,6,Garage,12,257.8682192
74,M,40,4,1,1200,5,Garage,1,230.9864461
41,M,17,0,2,1200,2,Drive,1,211.8666299
44,F,13,0,1,1600,5,Garage,15,213.1410786
25,M,6,4,1,1200,2,Garage,4,197.3107623
46,F,12,0,0,1400,4,Garage,6,192.0134468
18,F,1,0,1,1200,5,Drive,2,181.6325304
54,F,28,0,2,1600,3,Road,15,244.1064668
31,M,6,0,3,1200,6,Garage,11,225.9464838
73,F,40,0,4,1200,2,Garage,1,231.3270577
80,M,46,0,4,1400,6,Road,2,273.3966081
25,M,5,0,3,1400,6,Garage,2,216.3377737
24,M,6,0,4,1200,6,Garage,8,231.4990168
42,F,17,0,3,1800,6,Garage,2,227.5348997
53,F,13,0,0,1600,7,Garage,2,198.7161934
51,M,4,0,1,1400,3,Garage,19,204.6142614
71,M,1,0,3,1600,6,Garage,4,214.0803598
62,F,34,0,3,1200,4,Garage,4,230.3622683
48,F,21,0,1,1400,3,Garage,2,199.795089
43,F,23,0,4,1200,3,Garage,1,228.0721027
62,F,41,0,3,1400,3,Garage,5,229.594953
26,F,2,0,2,1200,2,Garage,12,187.9022963
39,M,13,0,3,1200,4,Garage,14,230.962397
59,F,35,0,0,1200,3,Garage,1,193.9616321
63,M,29,0,3,1600,3,Garage,4,230.8204028
24,F,6,0,3,1400,6,Garage,3,214.2697702
62,F,22,0,4,1200,2,Garage,1,225.2377613
55,M,5,0,3,1600,5,Road,1,240.0821355
49,F,9,0,0,2000,4,Road,3,209.6007961
68,M,45,0,4,2400,5,Garage,2,252.1846538
22,F,4,0,0,1400,3,Garage,12,178.2879959
39,M,20,0,4,1600,5,Drive,4,248.8223181
76,F,23,0,3,1400,3,Road,19,257.7991219
19,M,1,0,0,1200,3,Garage,19,174.8540599
63,M,43,0,4,1200,6,Garage,6,253.3751892
49,M,31,0,2,1400,3,Garage,1,216.2757614
36,M,18,0,2,1200,4,Road,1,232.5254346
75,F,27,0,4,1400,4,Road,3,260.0116622
41,F,20,0,3,1400,5,Drive,1,232.1547445
72,M,10,0,3,1600,4,Garage,4,227.2067291
34,M,2,8,0,1200,2,Garage,2,192.7150749
60,M,38,0,3,1600,5,Road,7,261.8034125
52,M,7,0,0,1200,3,Garage,9,190.475779
70,M,2,0,1,1200,2,Road,1,201.025486
69,F,24,0,3,1200,2,Garage,6,220.7896293
24,F,1,4,1,1200,5,Garage,1,188.4673203
49,M,10,0,3,1400,3,Road,1,237.2245446
33,M,11,0,3,1600,6,Garage,2,225.5341435
80,F,33,0,4,1400,2,Garage,8,236.8913736
73,F,38,8,1,1200,5,Garage,11,247.8005878
64,M,38,0,0,1200,4,Garage,1,203.1060629
21,F,4,0,2,1600,5,Garage,11,204.5945011
57,M,5,0,1,1200,5,Garage,17,211.7294698
36,M,3,0,2,1400,7,Garage,6,210.423656
31,M,12,0,3,1400,6,Garage,2,225.0624147
24,M,6,0,4,1200,6,Garage,1,225.8990168
19,F,2,0,3,1400,6,Garage,9,208.4119531
49,M,15,0,0,1400,4,Garage,5,197.5040264
54,F,4,0,3,1600,5,Road,4,236.550194
50,M,17,8,3,1200,4,Garage,5,254.5628665
59,M,31,0,2,1200,2,Garage,8,217.1845438
36,M,18,0,4,1200,5,Road,20,270.7006819
55,F,1,0,1,1200,6,Garage,8,189.7991759
77,F,6,4,1,1200,6,Road,8,240.1583629
69,F,36,0,0,1200,6,Road,12,233.481514
67,M,12,0,4,1400,2,Garage,1,225.7798941
61,F,25,0,3,1200,6,Garage,2,231.5785079
68,F,28,0,0,1400,6,Garage,8,208.9249616
70,M,4,0,4,1600,5,Road,16,262.2262835
78,M,12,0,4,1200,6,Garage,5,244.0734342
39,M,17,0,1,1600,6,Garage,2,210.3531207
49,F,5,0,1,1200,3,Garage,15,198.1086137
55,M,8,0,3,1400,4,Road,9,246.5992602
33,F,16,0,2,1200,5,Garage,18,223.4623266
19,F,2,0,4,1400,5,Garage,8,215.180999
76,F,19,0,1,1400,7,Road,9,239.5679848
41,F,23,0,4,1200,2,Road,1,242.2848768
23,F,6,0,0,1400,5,Garage,5,183.0983392
64,F,44,0,4,1600,4,Garage,3,243.3173011
52,F,14,0,2,1400,6,Road,10,242.8336722
34,F,9,4,3,1200,6,Garage,1,231.2625246
40,M,13,0,1,1200,4,Garage,13,210.3649395
30,F,10,0,0,1200,2,Garage,1,173.1226064
51,F,1,0,2,1400,4,Garage,4,191.3596675
49,F,21,0,1,1200,3,Garage,9,204.7892899
19,F,1,0,0,1400,3,Garage,1,157.2248133
38,F,4,0,4,1400,4,Garage,2,218.4961066
20,F,3,4,4,1400,6,Drive,1,236.9993537
51,F,14,0,2,1200,4,Garage,4,211.7013727
18,F,1,0,4,1200,5,Garage,7,207.6325304
24,F,6,0,0,1600,6,Garage,13,192.9374272
77,M,39,0,1,1200,5,Road,8,243.3684929
50,M,30,0,0,1400,4,Road,15,231.2108255
44,F,17,0,4,1200,4,Garage,9,236.0735328
76,F,59,4,2,1600,4,Road,4,261.172219
80,F,17,0,1,1400,6,Drive,4,221.0331837
67,F,50,0,4,1400,6,Garage,1,247.8449888
47,M,28,0,0,1400,4,Garage,6,202.9638793
19,M,2,0,2,1600,7,Road,1,218.7349525
75,M,58,0,1,1400,3,Drive,4,225.0927504
27,F,9,0,4,1400,6,Garage,3,228.4557554
18,M,1,0,4,1200,5,Garage,3,208.4325304
70,M,23,0,2,1400,2,Garage,2,212.1350156
31,M,6,0,3,1200,5,Garage,2,216.3155297
29,M,3,0,4,1400,3,Road,5,236.5965664
74,M,40,0,0,1200,3,Garage,1,200.8421044
28,M,1,0,4,1400,2,Garage,1,198.9207361
39,M,6,0,3,1200,4,Garage,4,216.7768779
59,F,9,0,3,1200,5,Garage,1,219.9076525
62,M,27,0,3,2000,7,Garage,9,246.533751
27,M,1,0,4,1800,4,Garage,4,211.5283295
46,F,17,0,2,1600,4,Garage,2,212.2675573
45,F,15,0,4,1400,5,Drive,12,249.3980113
78,M,27,0,3,1200,2,Garage,3,224.3127121
55,M,28,0,2,1400,5,Garage,1,223.1966113
39,F,14,8,1,1200,6,Drive,1,237.2281289
51,F,34,0,1,1800,4,Drive,17,229.2271238
39,F,14,0,1,2800,7,Road,9,235.2532939
52,F,5,8,0,1400,6,Garage,6,218.0633835
60,M,17,0,3,1200,5,Garage,6,233.1300196
23,F,5,0,1,1400,6,Garage,4,193.2707209
53,M,33,0,0,1600,4,Garage,16,213.9071152
76,M,40,0,3,1400,3,Garage,5,235.0262038
50,F,10,0,3,1600,4,Garage,1,217.8895841
29,M,9,0,2,1200,4,Garage,1,205.2504723
44,F,14,4,2,1400,7,Garage,14,240.0859153
44,M,21,0,2,1200,5,Road,6,242.3392529
25,M,6,0,4,1400,3,Garage,11,225.7543838
68,M,43,0,4,1400,6,Garage,15,261.9569264
69,F,14,8,3,1400,4,Garage,1,249.1570397
78,F,30,0,0,1200,4,Garage,8,204.3975587
71,M,11,0,4,1200,3,Garage,4,232.5831492
57,M,2,0,1,1200,5,Garage,7,196.3991439
34,M,10,0,2,1400,6,Garage,16,225.5428288
57,F,30,0,4,1800,4,Garage,8,243.9156237
71,M,53,0,2,1200,5,Garage,16,241.5733307
50,F,15,0,1,1600,6,Garage,17,219.3395064
45,F,4,0,4,1400,3,Garage,11,223.2129562
52,M,1,0,4,1200,5,Garage,3,216.9195061
44,M,23,0,1,1400,4,Garage,1,206.8625332
63,M,24,0,2,1600,3,Garage,16,228.9064668
76,M,21,0,3,1400,3,Garage,13,236.2713477
44,M,25,0,3,2000,4,Garage,3,230.9129608
48,F,20,0,0,1400,5,Garage,10,202.615776
41,F,20,0,1,1600,5,Garage,2,205.6224014
26,M,9,0,1,1200,3,Garage,7,195.341117
21,F,1,0,4,1400,5,Garage,1,204.8364892
79,M,48,4,2,1600,2,Garage,2,232.9892812
33,F,7,0,2,1400,3,Drive,4,207.6086431
30,F,1,0,0,1400,5,Drive,15,186.8898888
31,M,11,0,1,1200,2,Garage,3,189.7474064
67,M,12,0,1,1400,2,Road,7,220.5798941
67,F,19,4,3,1200,4,Garage,3,238.8606951
27,M,6,0,3,1600,6,Garage,12,227.0796915
61,M,44,0,3,1400,4,Road,3,256.2655704
53,M,11,8,2,1200,3,Drive,4,244.9107122
79,F,2,0,2,1200,4,Garage,6,201.2350693
24,F,1,0,2,1200,6,Road,1,207.5649411
20,M,2,0,4,1400,7,Garage,1,218.4776419
58,M,12,0,3,1200,5,Garage,3,227.6723536
78,M,51,0,0,1200,3,Drive,7,216.0068237
29,M,2,0,3,1800,3,Garage,5,204.6094177
43,F,22,0,2,1400,6,Garage,10,224.9292044
58,M,33,0,2,1400,4,Garage,3,223.560667
55,F,35,0,0,1400,3,Garage,2,194.9707514
22,M,2,0,4,1400,3,Garage,15,219.1428185
65,M,26,0,3,1200,2,Garage,6,224.952217
47,F,11,0,0,1600,5,Road,6,215.1323097
80,M,21,0,4,1400,4,Garage,1,240.917455
44,F,12,0,2,1400,7,Garage,2,215.9193765
59,F,5,0,1,1400,3,Garage,1,189.1651043
63,F,35,0,4,1200,6,Drive,11,259.7283727
60,F,18,4,3,1200,3,Garage,6,236.1096119
71,M,11,4,3,1400,3,Road,14,264.687236
68,F,19,0,0,1600,3,Garage,10,198.8485319
50,F,6,0,4,1400,5,Drive,1,234.1105695
80,F,8,0,3,1200,6,Road,14,254.2322558
60,M,2,0,2,1400,3,Road,9,222.3692354
28,M,10,0,4,1400,3,Road,19,257.1476183
44,F,1,0,0,1200,3,Garage,10,170.3720651
40,F,12,0,2,1200,6,Road,2,232.3307993
28,F,10,8,1,1400,3,Garage,19,229.8142849
57,F,15,4,2,1200,5,Garage,2,227.8517014
71,M,22,0,4,1200,6,Road,2,265.7702891
24,F,2,0,0,1200,2,Garage,4,160.8619547
47,M,2,0,2,1400,3,Garage,10,201.2156597
50,F,11,0,4,1400,3,Garage,1,224.1486477
71,F,30,0,4,1200,3,Road,15,265.4095661
47,F,3,0,2,1200,6,Garage,4,204.1305896
45,F,24,8,4,1200,2,Garage,1,250.0367438
33,F,1,0,2,1400,3,Garage,9,188.0413619
55,F,6,0,2,1400,7,Road,1,231.3593475
44,M,2,0,1,1400,4,Garage,1,187.3237569
62,M,7,0,1,1400,6,Garage,14,215.8956201
79,F,60,0,4,2000,7,Road,6,278.4603203
63,M,33,0,2,1200,2,Road,15,243.8094849
28,M,2,0,3,1200,6,Garage,1,208.343324
21,M,4,8,3,1200,4,Road,8,258.4475101
30,M,2,0,2,1200,5,Garage,1,196.4643128
45,M,14,8,4,1800,3,Garage,5,260.3582988
41,M,12,0,3,2200,6,Garage,14,239.1590192
34,M,5,0,0,1200,6,Road,2,208.0268979
67,M,47,0,0,1400,5,Garage,5,212.1190315
19,F,2,8,3,1200,3,Road,5,241.865904
51,M,11,4,0,1200,6,Garage,1,210.111611
55,M,2,0,4,1200,5,Road,6,245.3133993
28,M,8,0,0,1400,2,Drive,1,183.5562684
33,M,12,0,1,1200,4,Garage,13,208.1856227
31,F,14,0,0,1400,6,Road,9,217.8956201
22,F,5,0,3,1200,3,Road,2,221.302391
18,F,1,0,4,1400,3,Drive,6,208.7922755
55,M,15,0,4,1200,5,Garage,16,249.4326234
47,F,17,0,3,1400,5,Garage,11,231.9471973
31,M,5,0,1,1200,6,Garage,5,199.6879114
25,M,8,0,2,1400,2,Garage,14,205.0496389
70,M,46,0,1,1200,5,Garage,8,223.9266495
49,M,19,0,4,1200,3,Garage,2,232.3886222
33,F,4,8,0,1200,6,Drive,12,224.6695925
66,M,22,0,2,1200,3,Garage,1,215.1441256
44,M,14,0,2,1400,2,Road,4,226.0490757
25,M,8,0,4,1200,3,Garage,1,219.285087
25,M,3,0,4,1400,2,Garage,2,207.6030049
46,F,2,0,0,1200,4,Garage,11,180.9086176
27,F,2,0,1,1200,3,Garage,16,186.8104204
30,F,11,0,3,1200,4,Garage,1,213.1270502
55,F,34,0,2,1200,3,Garage,17,225.9680977
51,F,10,0,2,1600,3,Garage,5,207.4122442
57,M,33,0,0,1400,6,Garage,17,220.0277345
45,M,15,0,0,1200,6,Garage,1,198.258212
56,F,27,8,1,1400,3,Garage,2,229.7054765
66,F,46,0,0,1400,4,Garage,11,209.6514315
60,F,6,4,0,2000,8,Road,4,231.3525651
40,F,2,0,3,1400,4,Garage,2,203.3612755
25,F,3,4,4,1200,2,Garage,11,223.3655848
45,F,4,0,4,1200,5,Garage,6,225.2532112
72,M,29,0,2,1400,6,Garage,14,238.4629594
52,F,10,0,2,1600,4,Drive,1,216.2033498
56,F,26,0,0,1200,4,Garage,4,197.4018948
73,M,38,0,4,1400,6,Garage,14,260.7356286
64,M,11,0,0,1400,4,Garage,1,193.9592892
52,M,22,0,0,1400,6,Garage,1,203.2495532
70,M,19,0,0,1400,6,Road,7,229.2547376
59,F,29,4,0,1600,3,Garage,3,208.8289579
52,M,27,0,0,1400,3,Garage,11,203.6459461
79,M,36,0,3,1800,6,Garage,2,242.5915703
31,F,5,0,4,1200,4,Garage,5,220.2817099
28,F,7,0,0,1600,4,Road,5,203.5976366
22,M,1,4,2,1200,4,Garage,3,200.395982
45,M,7,0,4,1400,5,Garage,4,232.9008909
63,M,46,0,4,1400,7,Garage,14,263.1408152
34,M,16,0,0,1400,3,Garage,2,188.8608954
56,F,14,0,3,1200,5,Garage,5,226.2248285
44,M,8,0,0,1200,5,Road,1,210.6186057
46,M,21,0,3,1400,4,Garage,17,239.2903731
39,M,6,0,4,1200,3,Garage,4,222.941117
22,F,1,0,1,1600,6,Garage,10,185.5072604
66,F,31,0,2,1200,3,Garage,6,217.8876836
78,M,2,0,3,1200,3,Road,3,228.8973961
53,F,15,0,3,1200,5,Garage,1,223.1362933
72,M,54,0,3,1200,5,Road,6,263.8347577
63,F,24,0,3,1200,4,Garage,1,225.3038174
54,F,6,0,0,1600,2,Garage,17,187.9767051
42,M,5,4,1,1600,7,Garage,5,218.9444568
74,F,44,0,2,1200,3,Garage,4,220.0045858
66,F,6,4,2,1800,5,Garage,1,222.9215289
19,F,1,4,4,1400,6,Road,19,254.200109
25,F,7,0,1,1600,5,Garage,10,199.6662545
62,F,15,0,1,1600,6,Road,5,231.4603975
50,M,11,0,0,1400,6,Garage,10,204.5906101
18,F,1,0,1,1400,5,Road,1,193.6032838
45,F,17,0,1,1200,2,Road,3,212.2113533
29,M,11,0,3,1600,6,Garage,4,226.1004496
20,F,2,0,2,1600,7,Garage,6,199.1452988
67,M,30,4,4,1400,5,Garage,2,259.4607631
68,M,8,0,1,1600,6,Garage,10,215.1705148
43,F,11,4,1,1200,3,Garage,4,207.9046445
72,F,44,0,0,1200,4,Garage,1,201.221155
69,F,36,4,2,1200,3,Garage,12,237.5728849
31,F,3,0,1,1200,6,Garage,1,188.4013064
36,F,10,0,2,1600,3,Road,8,227.0257906
43,M,16,0,4,1400,4,Garage,1,233.7753731
52,F,25,0,2,1200,2,Garage,1,204.8533029
72,M,37,0,1,1200,2,Drive,5,215.7930188
28,M,9,0,1,1400,5,Drive,5,209.9157424
37,F,18,8,1,1600,4,Garage,2,227.6497034
40,M,21,0,0,1200,2,Garage,18,198.9595617
72,F,28,0,2,1400,4,Garage,6,222.3760274
60,F,6,0,1,1400,4,Garage,1,194.5938946
26,M,7,0,4,1200,6,Drive,1,235.7725639
69,F,37,0,0,1200,5,Road,2,223.2697517
63,F,36,0,0,1200,3,Road,1,214.7117773
68,F,50,0,4,1800,4,Garage,1,243.8138802
25,M,7,0,4,1800,7,Garage,1,231.5414662
59,M,29,0,4,1400,3,Drive,3,246.8279676
78,F,38,0,2,1200,2,Garage,2,212.2467065
26,F,2,0,4,1400,6,Garage,3,216.1212136
38,F,10,4,2,1200,3,Road,2,234.5532514
67,F,6,0,1,1200,4,Garage,1,194.7059257
58,M,15,8,4,1200,2,Road,6,276.3069589
31,M,8,0,0,1800,5,Garage,2,190.6443119
35,M,11,0,2,1200,5,Garage,4,213.735503
54,F,36,0,4,1200,4,Garage,14,247.7143329
44,M,24,0,3,1400,6,Garage,1,232.6092115
80,F,55,0,3,1400,6,Garage,8,245.6261424
27,F,6,0,1,1200,6,Garage,1,192.8412811
65,M,15,4,3,1200,6,Garage,15,255.7333435
40,M,14,0,2,1200,5,Garage,3,215.9330506
20,F,2,0,0,1400,4,Road,16,199.016098
19,F,2,0,2,1200,4,Garage,1,185.8349983
69,F,45,4,0,1200,5,Garage,15,228.5690416
69,M,49,0,3,1200,6,Garage,5,244.3479249
21,M,3,0,3,1200,3,Road,4,222.4436258
72,M,24,0,4,1400,5,Garage,8,249.7180693
58,F,28,0,3,1200,6,Garage,1,231.2816906
47,M,10,0,4,1400,3,Garage,17,239.691163
52,F,30,0,4,1200,3,Garage,9,238.1180768
75,M,50,0,2,1200,2,Garage,6,221.3284355
68,F,19,0,3,1200,3,Garage,1,220.2101215
28,F,10,0,0,1400,5,Garage,3,187.1586266
68,M,48,0,2,1200,2,Garage,6,220.2180163
60,M,33,0,2,1200,3,Drive,1,225.625365
44,M,1,0,3,1200,4,Garage,5,204.2078261
54,M,25,0,2,1400,7,Garage,1,226.6294852
68,F,30,0,0,1400,4,Road,3,220.0707031
72,F,4,0,1,1400,6,Garage,2,199.0149477
40,M,8,0,3,1600,5,Road,5,244.4945347
29,M,1,0,2,1600,7,Garage,12,205.3726298
77,F,11,0,4,1200,4,Garage,19,245.0679146
80,F,38,0,4,1600,6,Garage,1,247.7358232
64,M,19,0,2,1400,3,Garage,2,215.2958779
73,F,2,0,1,1600,3,Road,2,205.0058114
58,M,9,0,2,1400,5,Road,3,236.1416504
78,F,33,0,0,2000,6,Garage,1,207.5203697
52,F,28,0,0,1200,3,Garage,2,191.9661339
75,M,23,0,2,1400,4,Road,1,241.128921
79,F,24,0,3,1400,4,Garage,1,227.8850759
25,M,3,0,1,1600,3,Garage,5,186.0768633
22,F,3,8,2,1200,4,Garage,11,224.9182136
72,M,42,0,2,1200,3,Garage,4,223.4132339
80,F,3,0,2,1400,6,Garage,2,207.5563752
26,F,7,4,2,1600,4,Garage,2,213.9381062
72,F,52,0,2,2200,5,Drive,4,238.9635141
24,F,6,0,2,1400,6,Garage,5,205.8697702
22,M,4,0,4,1400,7,Garage,5,227.9853007
39,F,21,0,3,1400,6,Garage,10,233.7759365
59,M,38,0,4,1400,4,Garage,19,257.6260512
36,F,10,4,1,1400,3,Garage,1,204.091467
28,F,5,0,4,1200,3,Garage,2,213.2316874
44,F,25,0,1,1200,6,Garage,18,221.7650341
60,M,12,0,1,1400,3,Garage,5,203.5033111
68,F,16,0,4,1200,3,Garage,17,241.6353194
33,M,16,0,1,1200,4,Drive,3,210.4870793
31,M,4,0,2,1200,2,Road,9,216.4545991
44,M,10,0,2,1200,5,Road,1,232.4037542
47,M,19,0,2,2400,8,Garage,1,227.7987
60,M,19,8,4,1800,4,Garage,3,267.3385695
51,M,28,0,3,1400,5,Garage,3,234.1925509
78,M,57,0,0,1200,6,Garage,2,214.1385912
73,F,10,0,3,2200,3,Garage,4,221.0735833
38,F,10,0,1,1200,4,Road,2,215.055679
67,M,33,0,1,1400,5,Garage,4,218.4899112
37,M,17,0,3,1600,7,Garage,4,233.5873132
78,M,8,0,3,1400,4,Garage,1,222.9942653
28,M,11,0,3,1200,4,Road,6,240.5751073
23,M,2,4,4,1200,6,Garage,2,230.9029749
76,F,10,0,3,1200,5,Garage,2,223.5761038
22,M,4,0,1,1200,2,Garage,5,180.5110411
40,M,4,0,3,1200,2,Garage,10,209.2937371
33,F,6,0,4,1200,4,Garage,2,219.8404452
39,M,18,0,3,1400,3,Garage,13,229.7007687
24,M,5,0,1,1600,4,Garage,11,198.4726533
24,M,5,0,2,1200,3,Garage,11,203.198482
40,F,23,0,3,1600,5,Garage,3,227.3429561
43,M,3,0,1,1200,5,Garage,15,203.7880556
50,M,21,8,2,1200,5,Road,4,268.4285866
59,F,22,0,4,1200,2,Road,14,255.2409858
70,M,31,0,1,1400,7,Garage,12,229.2264658
30,M,11,0,3,1400,4,Garage,8,223.4978036
45,M,24,0,3,1400,3,Garage,3,225.147032
27,M,2,0,1,1400,6,Drive,18,210.4231362
28,F,9,0,3,1200,6,Garage,3,217.9759431
37,M,3,4,1,1200,5,Garage,18,218.3191313
67,M,43,0,4,1800,3,Road,9,269.0530154
33,F,6,0,4,1400,6,Garage,6,229.2174001
19,M,2,0,0,2000,5,Drive,9,189.7643737
67,F,11,8,1,1400,4,Road,8,252.5924322
75,F,37,0,2,2000,6,Garage,1,228.1218868
40,M,19,0,3,1200,6,Road,1,249.2070579
20,M,3,0,2,1200,6,Garage,2,199.6952669
78,F,47,0,2,1200,6,Road,11,255.7953619
44,F,26,0,2,1200,4,Garage,2,213.8725984
39,F,21,0,0,1400,4,Garage,8,196.7697351
60,M,38,4,1,1200,5,Road,5,252.0983355
22,F,5,0,4,1200,5,Garage,7,222.1133993
79,F,30,4,0,1400,3,Garage,19,223.5677966
24,F,6,0,1,1800,4,Garage,10,195.7201409
76,F,23,4,2,1400,3,Drive,7,239.5324552
32,F,10,0,4,1200,6,Garage,3,229.8870784
72,M,37,0,1,1200,6,Garage,2,220.0411827
58,M,16,0,1,1200,5,Road,9,234.7738102
23,F,6,0,1,1200,4,Drive,2,194.9523385
51,F,6,0,0,1400,3,Garage,1,179.4579822
67,M,3,0,0,1400,3,Garage,1,180.0957407
55,F,17,4,0,1200,4,Road,6,228.7920146
36,M,1,0,2,1200,3,Garage,1,185.5666995
57,F,6,0,1,1200,4,Garage,2,194.2127949
77,M,24,0,4,1400,3,Road,2,258.6441754
46,F,20,0,2,1600,6,Garage,4,220.5739102
36,F,6,0,1,1600,3,Garage,2,188.1391857
